genre,artist_name,track_name,track_id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,release_date
Reggaeton,Ozuna,Vaina Loca,48zFZh27QU5qsrBjn4C2FA,88,0.315,0.754,176133,0.805,0.0,F#,0.203,-4.249,Major,0.0752,93.983,4/4,0.555,2018-08-24
Reggaeton,Karol G,Créeme,1mT47pKLXUwPYGwB91GcNz,88,0.154,0.715,212493,0.872,0.000146,F#,0.11,-3.501,Major,0.0547,96.939,4/4,0.682,2019-05-03
Reggaeton,Nio Garcia,Te Boté - Remix,3V8UKqhEK5zBkBb6d6ub8i,87,0.542,0.903,417920,0.675,1.28e-05,B,0.0595,-3.445,Minor,0.214,96.507,4/4,0.442,2018-04-13
Reggaeton,Karol G,Culpables,6q8Lb50EtqNeeJXXe8mMAH,87,0.279,0.728,226627,0.801,4.71e-06,G#,0.143,-2.942,Minor,0.0683,130.059,4/4,0.416,2019-05-03
Reggaeton,Brytiago,Asesina - Remix,59PYgzOiOjGDzjDT5N5oOX,87,0.589,0.825,327467,0.69,0.0,A#,0.413,-4.252,Minor,0.226,94.194,4/4,0.516,2018-10-31
Reggaeton,Becky G,Cuando Te Besé,2XXMDz7SPZ4mSFN1PXfHUy,87,0.307,0.772,254383,0.732,5.14e-06,A,0.106,-3.713,Minor,0.213,100.048,4/4,0.295,2019-10-18
Reggaeton,Becky G,Sin Pijama,2ijef6ni2amuunRoKTlgww,86,0.354,0.791,188560,0.745,2.93e-05,B,0.104,-3.695,Minor,0.0464,94.014,4/4,0.82,2019-10-18
Reggaeton,Amenazzy,Baby,2IA8cFA46DkjgbsRG7kKbp,86,0.327,0.7,235973,0.71,0.0,B,0.129,-4.835,Major,0.0532,167.971,4/4,0.582,2018-12-21
Reggaeton,Cauty,Ta To Gucci (Remix),7kuRvjpeUcn6qNV9IBXC2C,86,0.383,0.73,304859,0.648,0.000112,C#,0.103,-6.405,Minor,0.378,187.991,4/4,0.675,2018-12-07
Reggaeton,Reik,Amigos Con Derechos,2zDj4WjbNDmrRL6Z4YjjCA,86,0.0481,0.686,227476,0.807,0.0,C#,0.0652,-3.324,Major,0.0613,183.971,4/4,0.63,2019-05-31
Reggaeton,Bad Bunny,Caro,6it15CsDlkqB7N4lF0C1qM,85,0.627,0.651,229456,0.575,0.000202,C,0.0961,-7.739,Major,0.299,160.007,4/4,0.248,2018-12-23
Reggaeton,Bad Bunny,Solo de Mi,5YOkA7qd2983FtBQnP8sYx,85,0.287,0.743,197968,0.73,8.1e-05,A#,0.0778,-4.314,Minor,0.125,179.972,4/4,0.15,2018-12-23
Rock,Panic! At The Disco,High Hopes,1rqqCSm0Qe4I9rUvWncaom,95,0.193,0.579,190947,0.904,0.0,F,0.064,-2.729,Major,0.0618,82.014,4/4,0.681,2018-06-22
Rock,Imagine Dragons,Bad Liar,2RSHsoi04658QL5xgQVov3,90,0.0722,0.383,260773,0.637,0.0,D#,0.368,-6.993,Major,0.0703,177.913,4/4,0.0827,2018-11-09
Rock,Imagine Dragons,Natural,2FY7b99s15jUprqC0M5NCT,89,0.217,0.704,189467,0.611,0.0,D,0.0812,-6.112,Major,0.0409,100.0,4/4,0.22,2018-11-09
Rock,Imagine Dragons,Believer,0pqnGHJpmpxLKifKRmU6WP,89,0.0622,0.776,204347,0.78,0.0,A#,0.081,-4.374,Minor,0.128,124.949,4/4,0.666,2017-06-23
Rock,Imagine Dragons,Thunder,1zB4vmk8tFRmM9UULNzbLB,88,0.00671,0.605,187147,0.822,0.134,C,0.147,-4.833,Major,0.0438,167.997,4/4,0.288,2017-06-23
Rock,YUNGBLUD,11 Minutes (with Halsey feat. Travis Barker),4mGdjNMo0RonTlOEb7cYg4,87,0.0116,0.464,239507,0.852,0.0,B,0.108,-3.804,Major,0.067,160.075,4/4,0.233,2019-02-14
Rock,ChocQuibTown,Pa Olvidarte (feat. Manuel Turizo) - Remix,2ktoFujjJtantyMoVdBJlX,86,0.0441,0.724,256418,0.791,6.55e-06,G,0.239,-5.411,Major,0.169,176.011,4/4,0.856,2019-02-01
Rock,Toto,Africa,2374M0fQpWi3dLnB54qaLX,85,0.257,0.671,295893,0.373,7.95e-05,A,0.0481,-18.064,Major,0.0323,92.717,4/4,0.732,1982-04-08
Rock,Imagine Dragons,Whatever It Takes,6Qn5zhYkTa37e91HC1D7lb,85,0.0362,0.672,201240,0.655,0.0,A#,0.117,-5.021,Minor,0.0311,134.945,4/4,0.556,2017-06-23
Rock,Jason Mraz,I'm Yours,1EzrEOXmMH3G43AXT1y7pA,85,0.595,0.686,242187,0.457,0.0,B,0.105,-8.322,Major,0.0468,150.953,4/4,0.718,2008-05-01
Rock,Twenty One Pilots,Stressed Out,3CRDbSIZ4r5MsZ0YwxuEkn,84,0.0462,0.734,202333,0.637,2.29e-05,E,0.0602,-5.677,Minor,0.141,169.977,4/4,0.648,2015-05-15
Rock,AC/DC,Highway to Hell,2zYzyRzz6pRmhPzyfMEC8s,84,0.0591,0.573,208400,0.913,0.00173,F#,0.156,-4.793,Minor,0.132,115.715,4/4,0.422,1979-07-27
Rock,John Mayer,New Light,3bH4HzoZZFq8UpZmI2AMgV,84,0.325,0.828,216015,0.689,0.0384,G,0.0808,-7.878,Major,0.0326,123.931,4/4,0.853
Rock,Arctic Monkeys,Do I Wanna Know?,5FVd6KXrgO9B3JPmC8OPst,84,0.186,0.548,272394,0.532,0.000263,F,0.217,-7.596,Major,0.0323,85.03,4/4,0.405,2013-09-09
Rock,a-ha,Take on Me,2WfaOiMkCvy7F5fcp2zZ8L,84,0.018,0.573,225280,0.902,0.00125,F#,0.0928,-7.638,Minor,0.054,84.412,4/4,0.876,1985-06-01
Rock,Eagles,Hotel California - Eagles 2013 Remaster,40riOy7x9W7GXjyGp4pjAv,83,0.00574,0.579,391376,0.508,0.000494,D,0.0575,-9.484,Major,0.027,147.125,4/4,0.609,1976-12-08
Rock,Foster The People,Pumped Up Kicks,7w87IxuO7BDcJ3YUqCyMTT,83,0.145,0.733,239600,0.71,0.115,F,0.0956,-5.849,Minor,0.0292,127.975,4/4,0.965,2011-05-23
Rock,AC/DC,Back In Black,08mG3Y1vljYA6bvDt4Wqkj,83,0.011,0.31,255493,0.7,0.00965,A,0.0828,-5.678,Major,0.047,188.386,4/4,0.763,1980-07-25
Rock,Twenty One Pilots,Ride,2Z8WuEywRWYTKe1NybPQEW,83,0.00835,0.645,214507,0.713,0.0,F#,0.113,-5.355,Major,0.0393,74.989,4/4,0.566,2015-05-15
Rock,Train,"Hey, Soul Sister",4HlFJV71xXKIGcU3kRyttv,83,0.185,0.673,216773,0.886,0.0,C#,0.0826,-4.44,Minor,0.0431,97.012,4/4,0.795,2010-12-01
Ska,Los Enanitos Verdes,Lamento Boliviano,6Pur3hWy6Nzc27ilmsp5HA,74,0.176,0.714,222227,0.735,0.000622,E,0.115,-7.125,Minor,0.0306,123.57,4/4,0.68,1994-01-01
Ska,Sublime,Santeria,2hnMS47jN0etwvFPzYk11f,73,0.0268,0.682,182747,0.765,3.42e-05,C#,0.188,-5.021,Minor,0.0395,90.807,4/4,0.567,1996-07-30
Ska,Los Fabulosos Cadillacs,Vasos Vacíos - Remasterizado 2008,198qSChSMQFuSimdeeY9gK,73,0.346,0.708,279987,0.672,1.97e-05,G,0.382,-5.538,Major,0.0352,134.635,4/4,0.963,1988-06-18
Ska,Los Enanitos Verdes,Luz De Dia,71AMvL4Fey4MwxQShk4VBR,72,0.244,0.627,293227,0.697,0.0,C,0.966,-8.183,Major,0.0282,121.948,4/4,0.409,1999-01-01
Ska,Los Enanitos Verdes,La Muralla Verde,1qvY1z3Wm3sAYeHfPTnrbI,72,0.0653,0.724,161800,0.856,1.85e-06,G#,0.354,-6.119,Minor,0.0283,129.794,4/4,0.891,1986-11-20
Ska,Soda Stereo,Cuando Pase El Temblor - Remasterizado 2007,3uMYq07Kj5m564OQwdSCrD,72,0.0314,0.652,229160,0.607,0.00285,C,0.0721,-8.657,Major,0.0368,94.089,4/4,0.72,1985-10-09
Ska,La Mosca Tse-Tse,Para No Verte Más,19CmuECYssqkPWANF4nLWM,71,0.0168,0.658,191560,0.815,0.0,C,0.341,-6.834,Major,0.105,99.28,4/4,0.837,2000
Ska,Soda Stereo,Persiana Americana - Remasterizado 2007,5wCUdBsdubZ3ZFoJoRsMrY,71,0.0123,0.602,292267,0.916,0.00134,E,0.133,-5.418,Minor,0.0399,101.212,4/4,0.549,1986-10-09
Ska,Sublime,What I Got,3B4q6KbHbGV51HO3GznBFF,70,0.00877,0.804,170907,0.696,0.000985,G,0.314,-7.47,Major,0.0899,95.721,4/4,0.657,1996-07-30
Ska,Inspector,Amargo Adiós,4mQwxVqjcHdUEfwSWEOopx,70,0.176,0.597,229800,0.533,0.0,D,0.109,-7.663,Minor,0.045,139.511,4/4,0.834,2002-07-30
Ska,Los Auténticos Decadentes,Amor (Ft. Mon Laferte) - Mtv Unplugged,2fscHtYDKLd7xYRCTe3prP,70,0.0339,0.597,312443,0.818,0.0,A,0.978,-5.317,Minor,0.0472,92.869,4/4,0.688,2018-07-20
Ska,Soda Stereo,Trátame Suavemente - Remasterizado 2007,65DBZofI0b79kfHTcWWDuU,70,0.0438,0.738,200800,0.801,0.0572,B,0.595,-3.366,Minor,0.0284,122.857,4/4,0.532,1984-02-06
Ska,Panteon Rococo,La Dosis Perfecta,7IgC0NgE7WFerGSGtimXYA,69,0.0464,0.674,255507,0.771,3.23e-05,C,0.0362,-5.943,Minor,0.0316,155.3,4/4,0.966,1999-11-06
Ska,Maldita Vecindad Y Los Hijos Del 5to. Patio,Kumbala,5EfHXTq8UPCFyPDvCNIKMm,69,0.0114,0.722,267227,0.368,0.00167,E,0.0806,-13.212,Minor,0.0305,120.251,4/4,0.527,1991-08-13
Ska,Los Fabulosos Cadillacs,Matador - Remasterizado 2008,7d4pdMym8ZBOgf1oVPTiPb,68,0.0274,0.543,275893,0.962,0.027,E,0.09,-5.337,Minor,0.106,193.66,4/4,0.639
Ska,The Jam,Town Called Malice,0gdmDP6xy3ZV7JNoHWAN9k,68,0.00265,0.553,173320,0.917,0.00991,D,0.07,-8.806,Major,0.0906,101.798,4/4,0.781,1982-03-12
Ska,Los Cafres,Tus Ojos,6yyrsrci6u2nreFlhXSy3J,68,0.0234,0.853,254865,0.48,0.000618,G#,0.0323,-9.052,Major,0.0512,92.157,4/4,0.815,1997-09-01
Ska,Los Fabulosos Cadillacs,Siguiendo La Luna - Remasterizado 2008,1orgfjGJoycODSItcGVatE,68,0.0119,0.733,291973,0.602,4.63e-06,G,0.0642,-7.65,Major,0.0834,80.473,4/4,0.834,1992-06-18
Ska,Los Pericos,Runaway,0ZLakHzHWqUIlkeDa4i8aC,68,0.0438,0.676,233268,0.731,1.26e-05,A,0.624,-5.253,Major,0.0368,150.151,4/4,0.812,1994-01-01
Ska,Los Auténticos Decadentes,Loco (Tu Forma de Ser) [Ft. Rubén Albarrán] - MTV Unplugged,0639sfoRA7sW4fGS1EzcQu,68,0.395,0.587,249307,0.639,0.0,G,0.68,-8.065,Major,0.0357,116.499,4/4,0.789,2018-10-05
Soul,John Legend,All of Me,3U4isOIWM3VvDubwSI3y7a,85,0.922,0.422,269560,0.264,0.0,G#,0.132,-7.064,Major,0.0322,119.93,4/4,0.331,2013-08-30
Soul,Rag'n'Bone Man,Human,58zsLZPvfflaiIbNWoA22O,81,0.393,0.602,200187,0.707,0.0,B,0.165,-4.097,Major,0.302,75.09,4/4,0.554,2017-02-10
Soul,Alicia Keys,If I Ain't Got You,3XVBdLihbNbxUwZosxcGuJ,80,0.603,0.609,228707,0.445,6.77e-06,G,0.104,-9.129,Major,0.106,118.393,3/4,0.166,2003-12-02
Soul,Alicia Keys,No One,6IwKcFdiRQZOWeYNhUiWIv,80,0.0209,0.644,253813,0.548,8.68e-06,C#,0.134,-5.416,Minor,0.0286,90.042,4/4,0.166,2007-10-09
Soul,Leona Lewis,Bleeding Love,7wZUrN8oemZfsEd1CGkbXE,80,0.188,0.638,262467,0.656,0.0,F,0.146,-5.886,Major,0.0357,104.036,4/4,0.225,2007
Soul,Marvin Gaye,Ain't No Mountain High Enough - Mono,76resiPGue5Cum9rLUKCj0,79,0.29,0.62,148093,0.813,0.000109,B,0.143,-6.115,Minor,0.0307,129.38,4/4,0.832,1995-01-01
Soul,Adele,Someone Like You,4kflIGfjdZJW4ot2ioixTB,79,0.892,0.559,285040,0.33,0.0,A,0.0975,-8.251,Major,0.0285,135.109,4/4,0.285,2011-01-24
Soul,The Temptations,My Girl,6jWkZvd1URGktyTTwcpPpB,79,0.625,0.579,165000,0.419,0.0,C,0.0981,-10.72,Major,0.0346,104.564,4/4,0.673,1965-03-22
Soul,Ben E. King,Stand by Me,3SdTKo2uVsxFblQjpScoHy,79,0.57,0.65,180056,0.306,7.07e-06,A,0.0707,-9.443,Major,0.0393,118.068,4/4,0.605,1962
Soul,"Earth, Wind & Fire",September,5nNmj1cLH3r4aA4XDJ2bgY,79,0.114,0.697,214827,0.809,0.000521,A,0.183,-8.197,Major,0.0302,125.941,4/4,0.98,1978-11-18
Soul,Blackstreet,No Diggity,6MdqqkQ8sSC0WB4i8PyRuQ,79,0.303,0.868,304600,0.646,0.0,C#,0.284,-4.674,Minor,0.288,88.641,4/4,0.67,1996-09-09
Soul,Estelle,American Boy,22UDw8rSfLbUsaAGTXQ4Z8,78,0.171,0.727,284733,0.729,0.0,C,0.07,-2.99,Major,0.326,117.932,4/4,0.512,2008-03-28
Soul,GASHI,My Year,6MDjeiUWPPgEwLtiBrr9he,78,0.206,0.842,190345,0.808,0.0,B,0.258,-3.243,Minor,0.0491,145.03,4/4,0.705,2019-09-20
Soul,Frank Ocean,Nights,7eqoqGkKwgOaWNNHx90uEZ,78,0.42,0.466,307151,0.548,1.01e-06,F,0.113,-9.362,Minor,0.118,89.815,4/4,0.423,2016-08-20
Soul,Amy Winehouse,Back To Black,30FURVTCpbKyykjSEQzGkH,78,0.123,0.49,240440,0.725,2.68e-05,A#,0.0983,-3.304,Major,0.0392,123.28,4/4,0.335,2006
Soul,Frank Ocean,Ivy,2ZWlPOoWh0626oTaHrnl2a,77,0.782,0.567,249191,0.388,0.000309,A,0.248,-9.579,Minor,0.0384,116.362,4/4,0.452,2016-08-20
Soul,Pink Sweat$,Honesty,5dXI2NV7X2c4anyLFbQdEX,77,0.919,0.616,191000,0.204,0.0,F#,0.106,-11.421,Minor,0.0331,79.826,4/4,0.419,2018-11-02
Soul,Corinne Bailey Rae,Put Your Records On,2nGFzvICaeEWjIrBrL2RAx,77,0.167,0.739,215360,0.511,1.34e-06,A,0.133,-7.844,Major,0.0362,96.038,4/4,0.542,2006-01-01
Soul,Bill Withers,Ain't No Sunshine,1k1Bqnv2R0uJXQN4u6LKYt,77,0.457,0.479,125093,0.416,1.72e-05,E,0.118,-11.451,Minor,0.124,79.593,4/4,0.514,1971-05-01
Soul,Solange,Almeda,6IAgarq2wDeYzpsY2Kx0Hw,77,0.0227,0.827,236120,0.553,1.52e-05,C#,0.176,-5.296,Major,0.032,110.015,4/4,0.0631,2019-03-01
Soundtrack,Max Richter,A Catalogue Of Afternoons,42c1ppLBsSbUjFNDzYLY10,72,0.996,0.124,110880,0.0924,0.848,B,0.0935,-31.726,Major,0.0412,205.999,5/4,0.135,2018-05-11
Soundtrack,Hans Zimmer,Time,6ZFbXIJkuI1dVNWvzJzown,72,0.155,0.221,275547,0.0879,0.698,G,0.0869,-16.996,Major,0.0381,126.622,4/4,0.0401,2010-07-09
Soundtrack,Hans Zimmer,Cornfield Chase,15WRWc3qqlyAzTne9q5tQK,68,0.948,0.33,126960,0.229,0.973,A,0.0998,-16.442,Minor,0.0375,96.158,4/4,0.0593,2014-11-18
Soundtrack,Randy Newman,"You've Got a Friend in Me - From ""Toy Story""/Soundtrack Version",2stkLJ0JNcXkIRDNF3ld6c,67,0.793,0.681,124160,0.335,3.39e-06,D#,0.285,-12.151,Major,0.0336,115.883,4/4,0.532
Soundtrack,Max Richter,the end of all our exploring,3mVrRcYW3i21oY2SoJhlCM,67,0.995,0.507,215333,0.0249,0.931,D#,0.0944,-32.35,Major,0.0409,149.976,4/4,0.124,2017-06-02
Soundtrack,Max Richter,Dream 1 (before the wind blows it all away) - Pt. 1,3FVy3aVs0TFzLv6FEiLqC2,67,0.995,0.214,153101,0.00144,0.968,F#,0.0998,-39.869,Major,0.0487,72.046,4/4,0.0866,2015
Soundtrack,Hans Zimmer,Day One,2kDBZhuazsPJYUXFUHUnJY,67,0.927,0.132,199423,0.0176,0.964,A,0.0729,-27.762,Minor,0.0362,95.979,3/4,0.0624,2014-11-18
Soundtrack,Thomas Newman,Nemo Egg (Main Title),7jSQaXLzpLHjSQTev2krvT,66,0.978,0.197,76133,0.0364,0.975,F,0.102,-27.405,Major,0.0455,82.966,3/4,0.0581,2003-05-20
Soundtrack,Jóhann Jóhannsson,Flight From The City,3Sy6wgTNEp6vSgLs4EyXAf,66,0.932,0.13,391160,0.086,0.912,A#,0.108,-21.92,Major,0.0373,90.223,4/4,0.0375,2016-09-16
Soundtrack,Dario Marianelli,A Game of Badminton,02BumRY2OTFMkMxrXSVMat,66,0.994,0.375,58387,0.00406,0.908,G,0.0842,-31.824,Minor,0.0671,139.682,1/4,0.358,2011-03-08
Soundtrack,Thomas Bergersen,Heart of Courage,4JtvyWkWQTPVcroZf8JJkp,66,0.511,0.403,117395,0.591,0.896,C#,0.108,-8.126,Major,0.0514,135.047,4/4,0.192,2010-05-03
Soundtrack,Justin Hurwitz,Quarantine,33WEwYZVLUtuYOHSEtVBlg,65,0.967,0.291,135107,0.0478,0.923,C#,0.103,-27.58,Minor,0.0334,93.516,3/4,0.295,2018-10-12
Soundtrack,Max Richter,Departure (Home),6oL99CBEXTL8vZ5PpmknXk,65,0.996,0.325,114289,0.039,0.929,D#,0.097,-30.757,Major,0.0577,75.783,4/4,0.235,2014-12-02
Soundtrack,Justin Hurwitz,"Mia & Sebastian’s Theme - From ""La La Land"" Soundtrack",1Vk4yRsz0iBzDiZEoFMQyv,65,0.976,0.476,98040,0.192,0.928,A,0.119,-15.753,Major,0.064,116.542,3/4,0.114,
Soundtrack,Alan Silvestri,The Avengers,5SXsXjVJCWeJuf7FHvgBYR,65,0.55,0.436,123360,0.56,0.906,G,0.186,-8.238,Major,0.0387,119.071,4/4,0.22,2012-01-01
Soundtrack,Alexandre Desplat,The Imitation Game,0o9ivTBX7mjTnaUYF4Gk6t,65,0.438,0.318,157027,0.308,0.889,F,0.109,-13.676,Minor,0.0285,103.925,4/4,0.0592,2014-11-07
Soundtrack,Dustin O'Halloran,Home,7eTDwpm5XKKssoMhMbo67y,64,0.946,0.327,160812,0.0733,0.913,A,0.339,-20.667,Minor,0.04,137.139,4/4,0.0384,2013-05-01
Soundtrack,Max Richter,Lamentation For A Lost Life,77O9eTcQpYwCnANBQHjGDQ,64,0.994,0.518,141494,0.00783,0.957,C,0.111,-30.163,Minor,0.0468,74.609,3/4,0.051,2017-09-15
Soundtrack,Howard Shore,Concerning Hobbits,644es5aYPJghtZLjM1rmSP,64,0.843,0.488,175040,0.0629,0.406,D,0.133,-21.524,Major,0.0342,104.311,4/4,0.175,
Soundtrack,James Newton Howard,The Hanging Tree,416MsJxvxSKY96DCmbJIRs,64,0.329,0.255,218507,0.085,6.83e-05,A,0.201,-17.969,Minor,0.0359,94.26,4/4,0.109,2014-11-21
World,Cory Asbury,Reckless Love,0rH0mprtecH3grD9HFM5AD,76,0.0291,0.572,333386,0.685,0.0,F#,0.0963,-7.29,Major,0.0356,110.698,4/4,0.232,2018-01-26
World,Elevation Worship,O Come to the Altar (Live),1lEk3U3MzbDeL5MNHkE9JU,72,0.00274,0.256,349587,0.564,0.0,B,0.743,-6.496,Major,0.0366,139.914,3/4,0.152,2016-02-05
World,Aphex Twin,Avril 14th,2MZSXhq4XDJWu6coGoXX1V,72,0.996,0.558,125520,0.0259,0.871,G#,0.0969,-30.016,Major,0.0458,157.811,4/4,0.37,2001-10-22
World,for KING & COUNTRY,God Only Knows,4ElNxglBjcrASiGn58t9Jm,71,0.395,0.597,229760,0.417,8.35e-06,D,0.128,-7.952,Major,0.0502,143.839,4/4,0.263,2018-10-05
World,Manu Chao,Me Gustas Tu,6b37xrsNCWYIUphFBazqD6,71,0.663,0.657,239987,0.741,0.494,B,0.222,-6.822,Minor,0.0825,175.949,4/4,0.908,2001-06-01
World,Hillsong UNITED,Oceans (Where Feet May Fail),5Mw9bXG1dLNhbjofkVS2oR,70,0.508,0.262,536000,0.361,0.00268,D,0.108,-10.191,Major,0.0333,126.86,4/4,0.056,2013-02-23
World,Mosaic MSC,Tremble - Live,35GACeX8Zl55jp29xFbvvo,70,0.221,0.329,309093,0.682,0.0,C,0.19,-6.374,Major,0.0526,148.029,4/4,0.162,2016-09-16
World,Elevation Worship,Do It Again,3iOpiHDobxZO7S4p9Y2Fgu,70,0.0119,0.347,398333,0.508,0.0,A#,0.595,-7.555,Major,0.0297,171.827,4/4,0.159,2017-03-17
World,Steffany Gretzinger,King of My Heart (Live),7mj5fT0Biju5jR41m9ghUl,70,0.0113,0.438,299366,0.529,0.0,A,0.109,-9.224,Major,0.0324,136.147,4/4,0.395,2017-04-07
World,Harold Budd,Olancha Farewell,4KyJQKAFvEH4F52qSMuwIF,70,0.992,0.196,138427,0.00687,0.917,G,0.106,-34.255,Major,0.0442,72.125,4/4,0.053,1986
World,Hillsong UNITED,So Will I (100 Billion X),1ed3wNCecRIp6SugyR0w2J,69,0.0462,0.432,411000,0.416,2.01e-06,A,0.144,-10.376,Major,0.0296,127.963,4/4,0.177,2017-06-09
World,Brian McBride,Overture (For Other Halfs),1F7vUCER63VfNzvZKTi2pn,69,0.948,0.14,398120,0.031,0.92,G,0.11,-28.007,Major,0.0457,140.076,4/4,0.0351,2005-10-31
World,Bethel Music,Raise a Hallelujah (Live),0YxrPdW9NpNFtqh7Fw0rva,69,0.0041,0.452,470880,0.866,0.0,C#,0.134,-4.431,Major,0.04,81.972,4/4,0.291,2019-01-25
World,Goldmund,Threnody,7hyAAjHZaDWSPDzlUYNUIa,69,0.989,0.217,281120,0.00572,0.925,D,0.109,-30.767,Major,0.0394,85.279,4/4,0.174,2008-09-05
World,Housefires,Build My Life,3BDpn2Vivr1BFhlGsYs5tp,68,0.371,0.303,491691,0.478,0.0,G,0.131,-7.851,Major,0.0352,139.795,4/4,0.117,2016-08-12
World,Elevation Worship,Here Again,1wuqCUWHniGdEmOKZbQ1cg,68,0.0128,0.124,405914,0.437,0.0,D,0.12,-8.21,Major,0.0409,80.889,5/4,0.103,2018-09-28
World,Harold Budd,The Whispers,4VH3rKj1tmhUZtX3U43jBq,68,0.995,0.228,163000,0.00385,0.917,A,0.0858,-35.213,Minor,0.0449,141.201,3/4,0.117,2011-09-27
World,Matt Redman,"10,000 Reasons (Bless The Lord) - Live",0fxpHpK3aw2nFWII6yveDD,68,0.514,0.458,342493,0.486,0.0,G,0.574,-8.147,Major,0.0258,72.484,4/4,0.363,2011-01-01
World,Nils Frahm,Because This Must Be,50kFaiReFNK2erry20ksdq,68,0.995,0.235,165558,0.0729,0.874,C,0.14,-24.754,Minor,0.0412,132.74,3/4,0.0683
World,Buena Vista Social Club,Chan Chan,7DqTaelFf846rl1CHmyfOW,68,0.842,0.506,257737,0.433,0.0311,D,0.112,-14.183,Minor,0.0345,83.222,4/4,0.641,1997-06-23
